t,a,wc,uwc,ewc,cpc,hc,sc,fc,ac
Finishing Homework . BOOO,happiness,4,0.25,0.0,0,0.0,0.0,0.0,0.0
"freaking bored bus . Hate poor , ï¿½4 . 80 return 10 min train ï¿½2 return HOUR long bus . ipod battery 2",sadness,23,0.043,0.13,0,0.0,0.0,2.0,2.0
Football session . fun,happiness,4,0.0,0.0,0,1.0,0.0,0.0,0.0
lost files high school .,anger,5,0.0,0.0,0,0.0,0.0,0.0,0.0
job centre bound . oh yay .,happiness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
lovely day sky clear birds singing stuck office windows 9 hours,sadness,11,0.0,0.182,0,2.0,0.0,0.0,0.0
"worse , ? think d verge killing , things good anymore",sadness,11,0.0,0.0,1,1.0,0.0,1.0,1.0
todays weigh . . . . lost 1/2 pound week :o depressing,sadness,12,0.0,0.083,3,0.0,0.0,0.0,2.0
writing report cards soooo tired amazing day . check fb soon !,happiness,12,0.0,0.0,0,1.0,0.0,0.0,0.0
"Damn , got Chili Beans shirt hate messy eater . lady !",sadness,12,0.0,0.083,0,0.0,0.0,2.0,1.0
"sad , beloved boy online , wait everyday . .",sadness,10,0.0,0.0,1,0.0,0.0,0.0,0.0
"bwarg . sleep , tired drawing .",sadness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
"time chat ( sorry girls Miss y ' ! ) , new lawnmower . . . yeah , today highlight . Tomorrow . . .",sadness,25,0.0,0.08,7,0.0,0.0,0.0,0.0
wait come home ! miss Bubba . bad parents taking Canada .,sadness,12,0.0,0.16699999999999998,0,1.0,0.0,1.0,1.0
"laughed today picture lauren , chest hurts .",happiness,8,0.0,0.125,0,1.0,0.0,1.0,1.0
SAD SAD SAD ! ! ! thought aunty Stina coming looking forward having family . . miss dat ! maui,sadness,20,0.15,0.05,3,1.0,0.0,0.0,0.0
50 page assignments weekend goes chance relaxation ! !,sadness,9,0.0,0.222,1,1.0,0.0,0.0,0.0
Town . Uncle Gabriel coming . miss Gabe Tempted ask Baton Rouge stay fam . . .,sadness,17,0.0,0.17600000000000002,2,0.0,0.0,0.0,0.0
lost BA115 enlisted class CRS ! ! ( whyyyy . hindi naman conflict . ang labo ng CRS grabe . T . T,sadness,23,0.217,0.13,2,0.0,0.0,1.0,1.0
3rd day pain,sadness,3,0.0,0.33299999999999996,0,0.0,0.0,0.0,1.0
missed westcott micro apollo,sadness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
"Dad : "" trips Lahore . "" : "" live DC NYC = big targets . "" Bummer , Pizza Hut chicken tikka pizza",sadness,24,0.083,0.083,5,0.0,0.0,0.0,1.0
night 1/2 bottle wine house 2 cocktails . Came home sober gon na sick,sadness,14,0.0,0.214,0,1.0,0.0,0.0,1.0
Weather great ! Shame wait delivery,sadness,6,0.0,0.0,0,1.0,0.0,0.0,0.0
"hate "" - - "" stuff . . .",sadness,9,0.0,0.0,5,0.0,0.0,1.0,1.0
sick n tired people steal people work,sadness,7,0.0,0.0,0,0.0,0.0,0.0,2.0
work warm today ! ! !,sadness,6,0.0,0.16699999999999998,2,0.0,0.0,0.0,0.0
Lobbying twitter ! ! ! Yuk ! Gettin rid groupies ;),happiness,11,0.0,0.091,2,0.0,0.0,0.0,0.0
"Went Athletics Carnival today ! Tired , tired ! hurt jumped second time High Jump !",sadness,16,0.0,0.188,0,1.0,0.0,1.0,1.0
sunny work ! ! !,sadness,5,0.0,0.0,2,1.0,0.0,0.0,0.0
boys girls lie ? awww santa real ?,sadness,8,0.0,0.0,0,1.0,0.0,0.0,0.0
miss daddy,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
owww think tore leg,sadness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
Bah day ending nicely began,sadness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
"26 . 1c office . people melt ? fighting air con fans help , find budget",sadness,16,0.0,0.125,0,0.0,0.0,1.0,1.0
Nevermind ! Beyonce Twitter Haha,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
hot sat office ! wanna sun shineeeee .,sadness,8,0.0,0.0,0,0.0,0.0,1.0,0.0
crying Omg fed pain ! ! !,sadness,7,0.0,0.0,2,0.0,0.0,0.0,1.0
way early today ! Work later .,sadness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
m tired . . time sleep,sadness,6,0.0,0.0,1,0.0,0.0,0.0,0.0
sad day ! ! ! ! ! Love Maï¿½ ( 8 years ago ! ),sadness,15,0.0,0.067,5,1.0,0.0,0.0,0.0
going nights sleep tonight arm better . fun forced use left hand,sadness,12,0.0,0.16699999999999998,0,1.0,0.0,1.0,2.0
. . . itï¿½s FFA * evil grin * Iï¿½m busy work today wonï¿½t,sadness,14,0.071,0.071,2,1.0,0.0,1.0,1.0
"Fell stairs dancing , sword fell bum hurts",sadness,8,0.0,0.0,0,1.0,0.0,1.0,1.0
book today bothered work weather good,sadness,6,0.0,0.16699999999999998,0,1.0,0.0,0.0,0.0
proclaim officially summer AWESOME today ! stuck inside chilly office,happiness,10,0.1,0.1,0,2.0,0.0,0.0,0.0
lovliest night night ruined doctors inability warn effects . tests .,happiness,11,0.0,0.0,0,0.0,0.0,1.0,1.0
Getting bored sitting hotel room entire day,sadness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
Bumping Air Supply Greastest Hits,happiness,5,0.0,0.0,0,0.0,0.0,1.0,0.0
believe peeling half days sunshine,sadness,5,0.0,0.2,0,1.0,0.0,0.0,0.0
flying Ontario 4 hours ! probably stay awake . 8 days . . . Camping 4 time YAY ! sleepy,happiness,20,0.05,0.2,2,1.0,0.0,0.0,0.0
going home love ya Zagrebe <3,happiness,6,0.0,0.16699999999999998,0,2.0,0.0,0.0,0.0
staring sunshine office window !,happiness,5,0.0,0.0,0,1.0,0.0,0.0,0.0
wish concept time right . . . . adjusting . Obvs .,sadness,12,0.0,0.0,3,0.0,0.0,0.0,0.0
Feeling pretty poo today,sadness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
wanna beach . . . study,sadness,6,0.0,0.0,2,1.0,0.0,0.0,0.0
worse fever sore throat ? Cancelling trip little bro fever sore throat .,sadness,13,0.0,0.0,0,0.0,0.0,0.0,0.0
brighter note . . work 6:15 Friday working peoples problems . . . oh man . eating pizza tonight . hoorah !,sadness,22,0.0,0.091,3,1.0,0.0,0.0,0.0
"crazy night , lost keys , walked home , missed papi calls swizzy . sad",sadness,15,0.0,0.067,0,1.0,0.0,1.0,1.0
"Mooorning ! Friday , terrific ! Smile ! :-| :-D",happiness,10,0.1,0.1,1,1.0,0.0,0.0,0.0
"millys having yummy asian food ! Haha . listening let , sad song",sadness,13,0.0,0.0,0,0.0,0.0,0.0,0.0
blog crashing browser,sadness,3,0.0,0.0,0,0.0,0.0,0.0,1.0
mind playing tricks ! . . . ? way ish mind heavy sleepy,sadness,13,0.0,0.0,4,1.0,0.0,0.0,0.0
sadly awake . wondering contact info fun folks hung shop . YAY 23b ! ! ! Miss guys,happiness,18,0.055999999999999994,0.0,3,3.0,0.0,0.0,0.0
fuck elora danan breaking m missing nsw def need hit melbs ! ! come ?,sadness,15,0.0,0.0,1,0.0,0.0,1.0,0.0
guess bedtime . Goodnight twitter . bed big .,sadness,9,0.0,0.111,0,0.0,0.0,0.0,0.0
car broke . Time start looking getting . thing .,sadness,10,0.0,0.1,0,0.0,0.0,0.0,0.0
assistant watch Notebook . miss Deborah,sadness,6,0.0,0.33299999999999996,0,0.0,0.0,0.0,0.0
official- Twilight Saga ended . . . * sigh * . . . life !,sadness,15,0.0,0.067,6,0.0,0.0,0.0,0.0
"Nooo ! ill Paracetamol ! Nice weather today , .",sadness,10,0.0,0.1,1,0.0,0.0,0.0,1.0
"wow , hard time sleeping . decongestant keeping wide awake . WANNA SLEEP",sadness,13,0.154,0.0,0,0.0,0.0,0.0,0.0
Good Morning Every1 ! ! ! gorgeous n m stuck work Wish home chillin . . Hopefully tha day goes quick doh ! !,happiness,24,0.0,0.042,4,4.0,0.0,0.0,0.0
going miss Reemer couple months tour,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
bring milk cookies !,happiness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
low low low low low low low low low . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,sadness,38,0.0,0.0,28,0.0,0.0,0.0,0.0
slowly reallizing burn got work 5 hours ago sucks,sadness,9,0.0,0.111,0,0.0,0.0,0.0,0.0
"later normal morning , got attacked swarm mini fly opening veranda night took hour rid ! !",happiness,17,0.0,0.17600000000000002,1,0.0,0.0,1.0,1.0
knee surgery . . . . home 6 weeks,sadness,9,0.0,0.111,3,1.0,0.0,0.0,1.0
room hot sleep .,sadness,4,0.0,0.0,0,0.0,0.0,1.0,0.0
"Looks like beautiful day . . . work til Sunday , yay ! ! bbq , gon na postpone invitations",happiness,20,0.0,0.1,3,4.0,0.0,0.0,0.0
way sleepy awake,sadness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
"hav chance win $ 10 , $ 100 , $ 1000 . given free $ plant . . wait till plant grow know won anythin ! ! ? !",anger,29,0.0,0.10300000000000001,4,2.0,0.0,0.0,0.0
overslept headache,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
knew dentention hard 2,anger,4,0.0,0.25,0,0.0,0.0,0.0,0.0
Guitar lessons tomorrow . ( wake early .,sadness,8,0.0,0.25,1,0.0,0.0,0.0,0.0
"day Exeter ! session gym , breakfast . . meeting coming",sadness,11,0.0,0.091,1,0.0,0.0,0.0,0.0
dizzy page chapter 73 * plops head *,sadness,8,0.0,0.125,0,0.0,0.0,0.0,0.0
soooo sleepy home,sadness,3,0.0,0.0,0,1.0,0.0,0.0,0.0
Tired . right early,sadness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
headache,sadness,1,0.0,0.0,0,0.0,0.0,0.0,0.0
"figures quoted wildly optimistic , stuff science fiction . bit disapointed CIBER SABIP",sadness,13,0.154,0.0,0,1.0,0.0,0.0,0.0
"clear intellectually severing relationship best , heart 2 B complete disagreement . hurts",sadness,13,0.077,0.077,0,3.0,0.0,1.0,1.0
10 minutes boarding ; 14 hours home . window seat,sadness,10,0.0,0.2,0,1.0,0.0,0.0,0.0
nice day . . . working,happiness,6,0.0,0.16699999999999998,2,0.0,0.0,0.0,0.0
"Felt like crap , behaved like son ; ate compensate . Pigged home - roasted sugar almonds . Painful tum , threw , feel sick .",sadness,26,0.0,0.0,0,3.0,0.0,0.0,2.0
"right , richard marx right waiting making feel nauseatingly sad .",sadness,11,0.0,0.0,0,0.0,0.0,0.0,0.0
"ready 4 weekend ! yay . , m lucky person gets work 10 days row till",sadness,16,0.0,0.125,2,2.0,0.0,0.0,0.0
"school , boring",sadness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
itï¿½s raining . . . hate rain . . . going shop drink coffee day .,sadness,16,0.0,0.0,4,0.0,0.0,1.0,1.0
hm . . . workin contract . hmm . . . feelin awful . .,sadness,15,0.0,0.0,5,0.0,0.0,0.0,1.0
good morning ! gym,happiness,4,0.0,0.25,0,1.0,0.0,0.0,0.0
oowww . . . wisdom teeth hurt,sadness,7,0.0,0.0,2,0.0,0.0,1.0,1.0
sleep ! ! epp awake scared crap outta !,sadness,9,0.0,0.0,1,0.0,0.0,1.0,1.0
AH ! nice bike commute days ( google sez called ) quadriceps literally screaming . gah,happiness,16,0.062,0.062,0,0.0,0.0,1.0,1.0
beautiful day . . . m working leaving sun,sadness,9,0.0,0.111,3,1.0,0.0,0.0,0.0
got new high speed Machine stuffed latest technology Development office z crashed,sadness,12,0.0,0.0,0,0.0,0.0,0.0,1.0
Elena left morning . months spent living probably 2 years till . Hmph .,sadness,14,0.0,0.28600000000000003,0,0.0,0.0,0.0,0.0
sleeping soo good woke like 10 mins ago n got sick feeling great . wanna sleep wide awake .,sadness,19,0.0,0.053,0,3.0,0.0,0.0,1.0
Happy Grey day ! Oh miss Grey ! !,sadness,9,0.0,0.0,1,1.0,0.0,0.0,0.0
m hungry eat,sadness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
"oooh battlestar galactica channel . rebellion episode ! man , feel sad gaeta . liked",sadness,15,0.0,0.0,0,1.0,0.0,1.0,1.0
got bullied Dillah . HELP !,sadness,6,0.16699999999999998,0.16699999999999998,0,0.0,0.0,1.0,1.0
dam finished watching Prison Break : final break . . . omg nt think cried hard . . Finally understand finale,sadness,21,0.0,0.048,3,0.0,0.0,1.0,1.0
afaik LITTLE SAD CROCCOS LONGER AVAILABLE SALSA WED NIGHTS . BUMMER ! ! ! ! IENJOYED GOING WED NIGHTS .,sadness,20,0.65,0.05,3,2.0,0.0,0.0,0.0
Enjoying sun heavy heart depeche weekend spending time man love double gutted,sadness,12,0.0,0.083,0,2.0,0.0,0.0,0.0
"headache . wants think worth , maybe , know",sadness,9,0.0,0.0,0,0.0,0.0,0.0,0.0
Sitting Quiet House !,sadness,4,0.0,0.0,0,0.0,0.0,0.0,0.0
". getting ready skill . wait fail bio final yay ! ugh , honor classes suckkkk . ):",sadness,18,0.0,0.0,0,2.0,0.0,0.0,1.0
doggy sad cheer Jessie !,sadness,5,0.0,0.2,0,1.0,0.0,0.0,0.0
m sick sad cold,sadness,4,0.0,0.0,0,0.0,0.0,0.0,1.0
"beautiful day outside today , shame stuck office blinds shut stop glare .",sadness,13,0.0,0.077,0,1.0,0.0,1.0,0.0
time . late . wanna sleep . miss Mere .,sadness,10,0.0,0.0,0,0.0,0.0,0.0,0.0
2 pm finish looked enjoyable . Pity teetotal week,sadness,9,0.0,0.111,0,0.0,0.0,0.0,0.0
Wide awake grouchy fuck .,sadness,5,0.0,0.0,0,0.0,0.0,1.0,0.0
coughing guts,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
home left gummy bears,sadness,4,0.0,0.0,0,1.0,0.0,0.0,1.0
agree work gorgeous day ?,sadness,5,0.0,0.2,0,1.0,0.0,0.0,0.0
wished nt spend money night,sadness,5,0.0,0.0,0,1.0,0.0,0.0,0.0
"Morning world , sun gone away , maybe Majorca popular tourist spot . Hope comes soon",happiness,16,0.0,0.062,0,1.0,0.0,0.0,0.0
"feel . feel like throw , throat hurts bad ! Sad day",sadness,12,0.0,0.083,0,1.0,0.0,2.0,2.0
"dentist appointment . 9th June . feel sick nervous . Ibprofen , Paracetemol Codeine friends . * sigh *",sadness,19,0.0,0.105,1,1.0,0.0,0.0,2.0
work apparently sun shining valid excuse stay home,sadness,8,0.0,0.0,0,2.0,0.0,0.0,0.0
Renegades day today . . . . . . gone . . . catch Gutted . . . Closest came Greenock Kilmacolm !,happiness,23,0.0,0.13,9,0.0,0.0,1.0,0.0
work feelin blurgh,sadness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
nice day today stuck indoors revising 3 weeks ! !,sadness,10,0.0,0.3,1,0.0,0.0,0.0,0.0
"Loving weather weekend , shame work tomorrow",sadness,7,0.0,0.28600000000000003,0,1.0,0.0,0.0,0.0
bigggest headache,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
awe . . got ta . . mom commands sleep . .,sadness,12,0.0,0.0,3,0.0,0.0,0.0,0.0
Hulu Desktop looks nice region,sadness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
interesting attempt commute work . . . exactly plan end . . . great,happiness,14,0.0,0.0,4,1.0,0.0,0.0,0.0
knew confessed phone look answers pub quiz . shame,sadness,9,0.0,0.0,0,0.0,0.0,0.0,0.0
rolling bed past 2 hours . . . unable sleep,sadness,10,0.0,0.1,2,0.0,0.0,0.0,0.0
bad dream nt sleep KEILIGIRL254,sadness,5,0.2,0.0,0,1.0,0.0,1.0,1.0
sleep nearby,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
DAY St Andrews . . spend west sands ! packing,sadness,10,0.1,0.1,1,0.0,0.0,0.0,0.0
Got shots today . lift arms . . .,sadness,9,0.0,0.111,2,1.0,0.0,2.0,2.0
Good morning RSA Twitterverse ! ! send happy vibes cheerfulness today feeling little sad,happiness,14,0.071,0.14300000000000002,1,3.0,0.0,0.0,0.0
"early morning~2:30 ~ ? ! ~~ ! ! played babies outside ~ wow ~ 80 's ~ felt great ! ~~got lonely , misses sissy jess",happiness,26,0.0,0.0,3,3.0,0.0,0.0,0.0
early wanna sleeep,sadness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
"feeling stressed strung , awake 4 . 50am , mind buzzing . . . Mrs Dr . talking",sadness,18,0.0,0.16699999999999998,2,0.0,0.0,0.0,1.0
soo wanna eat McDonalds Fries,happiness,5,0.0,0.2,0,0.0,0.0,0.0,0.0
believe ER,sadness,2,0.5,0.0,0,0.0,0.0,0.0,0.0
"AC , fan nt swing way . . . sweating hot humid day",sadness,13,0.077,0.077,2,0.0,0.0,1.0,0.0
"Dagnamit , latest power twitter update pants - clickable links",sadness,10,0.0,0.1,0,1.0,0.0,0.0,0.0
"Tired , tired , tired . . sleep night . . Thought . . Slept . . Glad weekend !",sadness,20,0.0,0.05,4,1.0,0.0,0.0,0.0
totally knackered meeting,happiness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
Devon caught ate fly . nt know swallowed fly . guess die .,sadness,13,0.0,0.077,0,0.0,0.0,0.0,1.0
hungry . impressed ! everybody gone Rubys,happiness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
head hurts,sadness,2,0.0,0.0,0,0.0,0.0,1.0,1.0
stuck stupid Jeuno flag . Wish Windy fishing,anger,8,0.0,0.0,0,0.0,0.0,0.0,0.0
ahh yes obligations vampire kept away twitter . try 2 update possible . lost donor,sadness,15,0.0,0.067,0,0.0,0.0,0.0,1.0
"dream went Evo fest , .",sadness,6,0.0,0.16699999999999998,1,1.0,0.0,0.0,0.0
m totally confused bored . . life change ! !,sadness,10,0.0,0.0,2,0.0,0.0,0.0,0.0
waiting SMS . weeks nearly month : ?,sadness,8,0.125,0.25,1,0.0,0.0,0.0,0.0
wish sleep past . m . nights good morning !,sadness,10,0.0,0.2,2,1.0,0.0,0.0,0.0
worthless person . love loves way .,sadness,7,0.0,0.0,0,2.0,0.0,0.0,0.0
yay dad agreed pay tuition equipment ! yipee till nxt jan tho,happiness,12,0.0,0.083,0,1.0,0.0,0.0,0.0
got embassy ; missing paper Monday ! ! ! good luck ! ! !,happiness,14,0.0,0.071,4,1.0,0.0,0.0,0.0
nt like funerals,sadness,3,0.0,0.0,0,1.0,0.0,0.0,0.0
guttered Ruby got eliminated NZNTM . . supporting locals . Haha . Hosanna better win . . !,sadness,18,0.055999999999999994,0.055999999999999994,3,1.0,0.0,0.0,1.0
miss wacom . Especially mouse . Laptop touch pad horrible,sadness,10,0.0,0.0,0,0.0,0.0,1.0,1.0
Finally gon na try fall asleep goodnight . . like morn . . . sleeP,happiness,15,0.0,0.0,3,1.0,0.0,0.0,0.0
twitter second day running . study leave ! car piece,sadness,10,0.0,0.1,0,0.0,0.0,0.0,0.0
day goes . . . think m gon na write song ! thinking itï¿½s impossible true friend ? ? ? ?,sadness,21,0.0,0.0,5,1.0,0.0,0.0,0.0
bed,sadness,1,0.0,0.0,0,0.0,0.0,0.0,0.0
rain got big weather cold right,sadness,6,0.0,0.0,0,0.0,0.0,0.0,0.0
tonight bad night,sadness,3,0.0,0.33299999999999996,0,0.0,0.0,1.0,1.0
wait marco later ; feeling best,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
Dangit ! got Kiss Album wrong color .,sadness,8,0.0,0.125,0,1.0,0.0,0.0,0.0
RIP Robin Washington Park library,sadness,5,0.2,0.4,0,0.0,0.0,0.0,0.0
"School going absolutely horrible today . Peace , ' 09",sadness,10,0.0,0.1,1,1.0,0.0,1.0,1.0
Driving work running late like . . . . . time starbucks,sadness,12,0.0,0.0,4,1.0,0.0,0.0,0.0
dog got hit car jamies house,sadness,6,0.0,0.0,0,0.0,0.0,1.0,0.0
booo Dario let TK hair cut,sadness,6,0.16699999999999998,0.16699999999999998,0,0.0,0.0,0.0,0.0
today started,sadness,2,0.0,0.5,0,0.0,0.0,0.0,0.0
"Finally , beautiful , sunny day Atlanta . bad stuck inside working . . .",happiness,15,0.0,0.133,2,2.0,0.0,1.0,1.0
Working ! ! ! sick,sadness,5,0.0,0.0,2,0.0,0.0,0.0,1.0
forget miss tribe til limited access talking . Spotty internet country wo long .,sadness,14,0.0,0.0,0,0.0,0.0,0.0,0.0
friday high school years !,sadness,5,0.0,0.4,0,0.0,0.0,0.0,0.0
sick today,sadness,2,0.0,0.5,0,0.0,0.0,0.0,1.0
"getting ready day , work till close",happiness,7,0.0,0.0,0,1.0,0.0,0.0,0.0
happy friday . . . happy rain,happiness,7,0.0,0.14300000000000002,2,2.0,0.0,0.0,0.0
theater lunch m gon na cry .,sadness,7,0.0,0.0,0,0.0,0.0,0.0,0.0
"writing boring paper . Hmm . sun shining feel like working ,",sadness,12,0.0,0.0,0,2.0,0.0,0.0,0.0
wow . . tomorrow . people . kind sad .,sadness,10,0.0,0.1,1,1.0,0.0,0.0,0.0
HES ! ! ! ! ! OH NOES ! ! ! ! missed ? Work insane band taken moment,sadness,19,0.158,0.0,7,0.0,0.0,1.0,1.0
lonely Gosforth gallery excited meal followed Antony Johnsons tonight . Woohoo ! !,happiness,13,0.0,0.231,1,2.0,0.0,0.0,0.0
followfridays,sadness,1,0.0,0.0,0,0.0,0.0,0.0,0.0
way burial,happiness,2,0.0,0.0,0,0.0,0.0,0.0,1.0
Stuck office till 5 . warm outside,sadness,7,0.0,0.14300000000000002,0,0.0,0.0,0.0,0.0
"Yay ! ! ! ! firday . . . . good . way work , Lot work pending .",happiness,19,0.0,0.053,6,2.0,0.0,0.0,0.0
Oops spent lol 50 quid gone,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
"Recession hit Veronique Branquinho , quit company , shame !",sadness,10,0.0,0.1,0,0.0,0.0,1.0,0.0
poss miss,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
saddest right . lost mobile phone earphones . Waz feels little incomplete feel,sadness,13,0.0,0.077,0,0.0,0.0,0.0,0.0
nt workin 5 hours d gettin ratarsed point nt let stand . . . shit feel,sadness,16,0.0,0.062,2,0.0,0.0,1.0,0.0
"Grew fat today GSS hxc saw house Chanel , JC , Pedder Red Ferragamo ! great economic downturn .",sadness,19,0.105,0.21100000000000002,0,1.0,0.0,0.0,0.0
mrs . reilly,sadness,3,0.0,0.0,0,0.0,0.0,0.0,0.0
woke ! Annnnd realised missed un uber sunny day . . . score,happiness,13,0.0,0.154,2,1.0,0.0,0.0,0.0
"Wah , fav whattaburger location closing 31st . Damn . Good thing moving . Damn Mon / fri wo",sadness,19,0.0,0.105,0,2.0,0.0,2.0,0.0
Got ta . . going Circus . . real Circus Britney Tour sadly . .,sadness,15,0.0,0.133,3,0.0,0.0,0.0,0.0
need Pizza . . . office,sadness,6,0.0,0.0,2,0.0,0.0,0.0,0.0
home MARCO ISLAND missing girls . . . work !,sadness,10,0.2,0.1,2,1.0,0.0,0.0,0.0
hav 8 followers !,sadness,4,0.0,0.25,0,0.0,0.0,0.0,0.0
oh . . . foot hurting . 5 minutes took .,sadness,11,0.0,0.091,2,0.0,0.0,1.0,1.0
feelin hot,sadness,2,0.0,0.0,0,0.0,0.0,1.0,0.0
"anticipated meet Tapan Parikh apparently wo nt pass Nairobi , head straight Mombasa",sadness,13,0.0,0.231,0,0.0,0.0,0.0,0.0
Raining . . . missed rain . . . grateful ;),happiness,11,0.0,0.0,4,1.0,0.0,1.0,0.0
Parents decided drop tour - de - . family house . work,sadness,12,0.0,0.0,1,1.0,0.0,0.0,0.0
"fun tonight ^^ , pillow fights skins . wish stayed",happiness,10,0.0,0.1,0,1.0,0.0,1.0,1.0
nt hear outta left ear,sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
work oh day monthly visitor ahhhhhh,sadness,6,0.0,0.16699999999999998,0,0.0,0.0,0.0,0.0
Anotha day work lookin forward hate closin fri,sadness,8,0.0,0.125,0,0.0,0.0,1.0,1.0
Omega tomorrow . planned . sure come . awesome . - June 1st .,happiness,14,0.0,0.214,1,1.0,0.0,0.0,0.0
hot day making tired,sadness,4,0.0,0.0,0,0.0,0.0,1.0,0.0
stomach hurts bad,sadness,3,0.0,0.0,0,0.0,0.0,2.0,2.0
nt wanna bed wanna sleep . . open store work,sadness,10,0.0,0.0,1,0.0,0.0,0.0,0.0
Sick kid trumps advance planning . Bummer,sadness,7,0.0,0.0,0,1.0,0.0,0.0,1.0
hours minutes day packing spree ! ! ! Ugh work,sadness,10,0.0,0.1,2,0.0,0.0,0.0,0.0
Jus watching Night Museum 2 . . . . . . rate 5 10,sadness,14,0.0,0.214,5,0.0,0.0,0.0,0.0
bring connector camera trip . . . saving new photos wait week . . .,sadness,15,0.0,0.067,4,0.0,0.0,0.0,0.0
sad,sadness,1,0.0,0.0,0,0.0,0.0,0.0,0.0
spent half day troubleshooting control . Clusters mean high availability .,sadness,11,0.0,0.091,0,0.0,0.0,0.0,0.0
headache . company . _ wants . . . . kidd . again<3,sadness,13,0.0,0.077,3,0.0,0.0,0.0,0.0
think cry . sold 97 civic . longer .,sadness,9,0.0,0.111,0,0.0,0.0,0.0,0.0
hate nt sleep,sadness,3,0.0,0.0,0,0.0,0.0,1.0,1.0
got work . . . . working night shift hospital 12 hrs day starting . . .,sadness,17,0.0,0.11800000000000001,5,0.0,0.0,0.0,0.0
wishing let let fight . . . tired feeling like shit ! ! !,sadness,14,0.0,0.0,4,1.0,0.0,2.0,1.0
nt devos . . . hopefully day nt suck .,sadness,10,0.0,0.1,2,1.0,0.0,0.0,0.0
Havnt gotten months ex dating spark anymore love loser left,sadness,10,0.0,0.1,0,1.0,0.0,0.0,0.0
home great time !,happiness,4,0.0,0.0,0,2.0,0.0,0.0,0.0
work .,sadness,2,0.0,0.0,0,0.0,0.0,0.0,0.0
Havin better day today ! ! Finished Twilight book yesterday . Classes start week ! y ! !,happiness,18,0.0,0.278,4,0.0,0.0,0.0,0.0
Getting swing things . miss,sadness,5,0.0,0.0,0,0.0,0.0,0.0,0.0
Ughh apps working ! phone hate !,sadness,7,0.0,0.14300000000000002,0,0.0,0.0,1.0,1.0
Work . . .,sadness,4,0.0,0.0,2,0.0,0.0,0.0,0.0
Hopped bed swwwaaaaggg oooonnnn ! got bed raining,happiness,8,0.0,0.0,0,0.0,0.0,0.0,0.0
got freakin macbook ! ! ! ! ! hoorayyy ! freakin deleted phootbooth .,happiness,14,0.0,0.0,6,0.0,0.0,0.0,0.0
mcdonalds mccafe tastes like chewin cigarette butt . miss sonic card,sadness,11,0.0,0.0,0,1.0,0.0,0.0,0.0
