0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
look,burrough,bibliographi,feel,terribl,intimid,sheer,quantiti,titl,nt,mind,book,read,like,work, , , , , , , , , , , , , , , , , 
feel,like,final,shaken,horribl,flu,ach,pain, , , , , , , , , , , , , , , , , , , , , , , , 
tri,run,swim,mile,definit,feel,bit,shaki, , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaken,person,cling,rock, , , , , , , , , , , , , , , , , , , , , , , , , , , 
stay,vienna,class, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
found,feel,shaki, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,strang,pm, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,speculum,terrifi,moment,woken,earli, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,indecis,today,feel,indecis,today, , , , , , , , , , , , , , , , , , , , , , , , , , 
felt,god,women,start,pray,start,feel,agit, , , , , , , , , , , , , , , , , , , , , , , , 
work,indoor,feel,distress, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
follow,lot,fit,blog,talk,struggl,triumph,don,t,hear,lot,doppelgang,sudden,materi,feel,insecur, , , , , , , , , , , , , , , , 
feel,lil,unsur,suppos, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,intimid,shell,like,turtl, , , , , , , , , , , , , , , , , , , , , , , , , , , 
fix,live,feel,tortur,like, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,develop,courag,reject,deserv,afraid,lose, , , , , , , , , , , , , , , , , , , , , , , , 
find,hard,ask,help,support,soon,ask,feel,pressur,help, , , , , , , , , , , , , , , , , , , , , , 
feel,dissappoint,startl,shift,astral,world,wake, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,don,t,ball,stand,believ, , , , , , , , , , , , , , , , , , , , , , , , , 
repeat,word,feel,strang,scrape,wooden,fork,face, , , , , , , , , , , , , , , , , , , , , , , , 
glad,blogospher,exist,given,lot,peopl,chanc,voic,opinion,internet,feel,littl,intimid,sheer,demand,new,content,time, , , , , , , , , , , , , , 
woke,feel,anxious, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,agit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,anxious,restless,awkward,m,sit,specif,hand,brain, , , , , , , , , , , , , , , , , , , , , , , 
want,write,poem,feel,bash, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wo,nt,tell,secret,feel,terrifi,nt,know, , , , , , , , , , , , , , , , , , , , , , , , 
don,t,apolog,care,feel,intimid, , , , , , , , , , , , , , , , , , , , , , , , , , 
wrote,post,feel,bit,neurot, , , , , , , , , , , , , , , , , , , , , , , , , , , 
ve,complain,matter,pray,feel,anxious,worri, , , , , , , , , , , , , , , , , , , , , , , , , 
confid,wife,lot,feel,unsur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,timid,littl,know,feel,pretti,confid, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,marriag,shi,year,ve,learn,lesson,marriag,far,twice,backfir, , , , , , , , , , , , , , , , , , , , , 
feel,shaken,find,comfort,sinner, , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,problem,don,t,know,start,feel,like,stay,sort,topic,littl,hesit,open,share,thought, , , , , , , , , , , , , , , , 
usual,steer,clear,heavi,embellish,item,feel,ll,uncomfort,wear,comfi,surpris, , , , , , , , , , , , , , , , , , , , 
feel,apprehens,anxious,caus,greater,anxieti, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,victim,famili,shaken,babi,syndrom,child,abus,nt,hope,realist, , , , , , , , , , , , , , , , , , , , , 
rememb,specif,feel,extrem,distraught,end,carousel,know,heart,duti,fix,paper, , , , , , , , , , , , , , , , , , , , 
feel,foundat,truli,shaken, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,sure,feel,way,yeah,feel,uncomfort,queasi,stomach, , , , , , , , , , , , , , , , , , , , , , , 
feel,kind,wimpi,guy,say,usual,minut,break,go,trail,pretti,push,straight, , , , , , , , , , , , , , , , , , , 
feel,intimid,high,end,cosmet,counter,impress,friend,profession,staff, , , , , , , , , , , , , , , , , , , , , , 
feel,distress,upset,circumst, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur,time,treadmil,go,hot,room,like,good,idea, , , , , , , , , , , , , , , , , , , , , , 
feel,talk,thing,d,hesit,talk, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,m,fire,shi,cri,help, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,paranoid,mayb,peopl,enjoy,hang, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,restless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
use,feel,vulner, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
histori,tend,leav,feel,shaken,feel,usual,doesn,t,away,long,long,time, , , , , , , , , , , , , , , , , , , 
longer,feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
expect,feel,helpless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
get,lost,strang,place, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wouldn,t,feel,assault,peopl,s,emot, , , , , , , , , , , , , , , , , , , , , , , , , 
wake,feel,distraught,unabl,ration,bad,choic,led,loss, , , , , , , , , , , , , , , , , , , , , , , 
feel,need,hesit,tell,client,set,expect,littl,differ,exceed, , , , , , , , , , , , , , , , , , , , , , 
feel,terrifi,interest,meet,divers,rang,peopl, , , , , , , , , , , , , , , , , , , , , , , , , 
remmeb,feel,distraught,want,halfway, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,apprehens,reluct,ambival,didn,t,think,work,littl,voic,head,ask,bother,tri, , , , , , , , , , , , , , , , , 
don,t,feel,agit,think,way, , , , , , , , , , , , , , , , , , , , , , , , , , 
sat,car,cri,hold,piec,mail,feel,overwhelm, , , , , , , , , , , , , , , , , , , , , , , , 
extrem,tire,feel,uncomfort,big,chunk,life, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,chime,b,c,babi,die,give,advic, , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur,fab,boy,love,book,trip,year, , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur,amp,torment,inadequaci,tonight,rel,bookmark,permalink, , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,fast,pace,citi, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,restless,real,good,way,explain, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,anxious,unsettl,sad,matter, , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,unsur,simplest,decis,like,want,talk,somebodi,phone,tonight,felt,hard,motiv,difficult, , , , , , , , , , , , , , , , , 
knew,difficult,feel,helpless,men,want,fix,thing,fix, , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,think,need,month,left,summer,wild,crazi,kid, , , , , , , , , , , , , , , , , , , , , , 
feel,weird, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,friend,friend, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,edg,unsur,hard,refin,workshop, , , , , , , , , , , , , , , , , , , , , , , , , , 
want,know,import,thing,wo,nt,forget,feel,intimid, , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
like,like,way,relax,like,odd,feel,strang,mood,felt,high,seldom,imbib,drudg,phase,allan, , , , , , , , , , , , , , , , 
feel,like,assault,nois,constant, , , , , , , , , , , , , , , , , , , , , , , , , , , 
woke,feel,slight,apprehens,extrem,excit, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,parent,read,book,children,skeptic,stori,depict,interspeci,marriag,octopus,shark,result,offspr,mix,shark,octopi,leg,sea,creatur,surgeri,artifici,implant,arm, , , , , , , , 
nt,help,imagin,particl,desecr,bag,make,feel,confus,sad,focal,point,catholic,disregard, , , , , , , , , , , , , , , , , , 
honor,feel,respect,say,like,wrote,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , 
saw,larg,spider,crawl,wall, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wore,blush,dirti,joke,shi,wall,m,paint,man,eater,manag,guy,twice,age,feel,intimid, , , , , , , , , , , , , , , , 
feel,reluct,share, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
work,feel,nervous,time,face,famili,mean,sure,recov, , , , , , , , , , , , , , , , , , , , , , , 
feel,neurot,kerri,come,freak, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
suppos,feel,pressur,especi,said,world,long, , , , , , , , , , , , , , , , , , , , , , , , , 
ask,feel,deepli,suspici,question,husband,blink,lot,answer, , , , , , , , , , , , , , , , , , , , , , , 
busi,feel,shi,sorri,mention,happen,auburn,long,snapper,harri,stand,combin,lt,br,gt,don,t,ask,far,concern,relationship,ling,jie,everybodi,tacit, , , , , , , 
hope,nt,think,abandon,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,hard,heavi,rock,like,feel,base,stomach,heart,race,tight,chest,feel,dizzi,disorient, , , , , , , , , , , , , , , , 
understand,fact,current,energi,corpor,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,dizzi,nt,head,straight,confus, , , , , , , , , , , , , , , , , , , , , , , , , 
think,say,lot,ranti,feminist,like,feel,intimid,prejudic,long,term,breastfeed,cultur, , , , , , , , , , , , , , , , , , , 
feel,uncertain,concern,afraid,person,circumst,environ,chang, , , , , , , , , , , , , , , , , , , , , , , , 
want,help,father,terribl,feel,helpless,useless, , , , , , , , , , , , , , , , , , , , , , , , , 
mean,friend,includ,know,like,make,feel,kind,hesit,m,forc,toe,regard, , , , , , , , , , , , , , , , , , , 
feel,somewhat,helpless,give,insight, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,fear,tell,m, , , , , , , , , , , , , , , , , , , , , , , , , , , 
usual,feel,inhibit,convers,internet, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,emot,moment, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,fear,today,ptl, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,suspici,better,car,look,honest,dislik, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,sort,person,suspici,like, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,sceptic,thing,shape,second,quarter, , , , , , , , , , , , , , , , , , , , , , , , , , 
paint,plan,feel,reluct,throw,moment,know,world,turn,upsid,tiniest,demand,be,littl, , , , , , , , , , , , , , , , , , 
feel,paranoid,co,worker,peopl, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,massiv,wave,tiniest,rippl,exhaust,energi,tread,frantic,surviv, , , , , , , , , , , , , , , , , , , , , 
wonder,present,talk,night,feel,shaken, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncomfort,depend, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,drown,opportun,terrifi,ll,stereotyp,age,afraid,give,school, , , , , , , , , , , , , , , , , , , , , 
feel,shi,write,english, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
work,hot,day,sun,shine,feel,agit,wander,aimless,figur,go, , , , , , , , , , , , , , , , , , , , , 
know,want,honor,god,stay,true,feel,believ,feel,unsur, , , , , , , , , , , , , , , , , , , , , , 
start,feel,nervous,bob,way,patrick,nt,let,nervous, , , , , , , , , , , , , , , , , , , , , , , 
speak,anger,frighten,insecur,lack,clariti,feel,vulner,threaten, , , , , , , , , , , , , , , , , , , , , , , 
admit,bit,neat,freak,feel,agit,hous,state,disarray, , , , , , , , , , , , , , , , , , , , , , , 
manag,mayb,problem,feel,vulner,stupid,reliant,inabl,eg,read,sign,bus,stop,vehicl,pisser, , , , , , , , , , , , , , , , , 
rememb,feel,littl,poke,uncertain,littl,muscl,twitch,ultim,realiz,littl,move, , , , , , , , , , , , , , , , , , , , 
love,practic,indic,termin,natur,reaction,feel,fear, , , , , , , , , , , , , , , , , , , , , , , , 
actual,agre,chosen,candid,say,feel,bit,uncertain,promis, , , , , , , , , , , , , , , , , , , , , , , 
feel,intimid,write, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
confid,write,feel,shaki,decis,look,feet,like,say,goe, , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,set,intent,energi,remain,calm,peac, , , , , , , , , , , , , , , , , , , , , , , , 
tri,feel,pressur,buy,right,spot, , , , , , , , , , , , , , , , , , , , , , , , , , 
chose,enter,digit,world,present,high,filter,account,great,post,friend,say,feel,vulner,right, , , , , , , , , , , , , , , , , 
sat,thought,say,ask,elabor,feel,topic,strang,foreign, , , , , , , , , , , , , , , , , , , , , , , 
felt,life,dream,feel,intimid,scare,risk,actual, , , , , , , , , , , , , , , , , , , , , , , , 
t,avoid,communiti,time,feel,uncomfort,career,chang, , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,eager,break,situat, , , , , , , , , , , , , , , , , , , , , , , , , , , 
long,period,feel,unsur,imag,post,didn,t,look,like,s, , , , , , , , , , , , , , , , , , , , , 
feel,anxious,think,thing,want,summer,break, , , , , , , , , , , , , , , , , , , , , , , , , 
know,feel,restless,frustrat,know,time,search,reach,question,certain,birth,new,creativ,inspir,work,life, , , , , , , , , , , , , , , , 
feel,overwhelm,m,go,count,bless,carri, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,kind,pressur,have,new,cloth,time,worri,go,start,bit,repetit,outfit,repeat, , , , , , , , , , , , , , , , , , 
went,meet,monday,afternoon,feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , 
notic,feel,unsur,good,idea,advanc,relationship, , , , , , , , , , , , , , , , , , , , , , , , , 
need,unload,weekend,happier,time,clearer,write,feel,confus,paranoid, , , , , , , , , , , , , , , , , , , , , , 
feel,restless,want,instead,hope,phone,weed,crumbl,mattress,sheet,basement,sleep,red,blanket,sheet,wash,day, , , , , , , , , , , , , , , 
think,issu,thing,feel,somewhat,insecur,life,right, , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,hesit,want,continu,voic,true,observ,experi,korea, , , , , , , , , , , , , , , , , , , , , , 
moment,network,feel,intimid,talk,new,peopl,knowledg, , , , , , , , , , , , , , , , , , , , , , , , 
suppos,moment,feel,vulner,laugh,lot,felt,aliv, , , , , , , , , , , , , , , , , , , , , , , , 
mean,hot,say,s,turn,feel,shi, , , , , , , , , , , , , , , , , , , , , , , , , 
help,feel,fear,nervous,scare,hurt,think, , , , , , , , , , , , , , , , , , , , , , , , , 
honest,feel,littl,afraid,nervous,know,expect, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,paranoid,guess, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,intimid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,brain,taught,valu,judgement,reason,like,feel,nervous,edg,cliff,like,remov,hand,close,fire, , , , , , , , , , , , , , , , 
feel,pressur,come,idea,tire,execut, , , , , , , , , , , , , , , , , , , , , , , , , , 
wasn,t,frighten,feel,distress,forc,mile,father,s,work, , , , , , , , , , , , , , , , , , , , , , 
feel,littl,overwhelm,like,year,time,speed,holiday,season,creep, , , , , , , , , , , , , , , , , , , , , , 
feel,littl,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
definit,feel,anxious,day,press, , , , , , , , , , , , , , , , , , , , , , , , , , , 
snarkili,note,usual,mistak,don,t,speak,word,etc,like,feel,pressur,hound,go,like,bicultur,have,immigr,expatri, , , , , , , , , , , , , 
feel,like,shi,reserv, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
minut,late,doctor,offic,feel,bit,frantic,addit,dizzi,coughi,basic,icki, , , , , , , , , , , , , , , , , , , , 
feel,reluct,card,cute, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,fear,come,make,mistak, , , , , , , , , , , , , , , , , , , , , , , , , , , 
found,feel,frantic,down,larg,ish,bag,m,amp,m,s, , , , , , , , , , , , , , , , , , , , , 
feel,agit,like, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,doubt,happi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
realiz,feel,weird,meant,differ,differ,good, , , , , , , , , , , , , , , , , , , , , , , , , 
learn,new,thing,feel,like,vulner,littl,kid,got,stomp,bulli, , , , , , , , , , , , , , , , , , , , , 
nt,help,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
turn,feel,terrifi,pay,budget,time, , , , , , , , , , , , , , , , , , , , , , , , , , 
went,pant,shop,today,make,feel,neurot,bodi, , , , , , , , , , , , , , , , , , , , , , , , 
excit,feel,shaken,went,chase,shot, , , , , , , , , , , , , , , , , , , , , , , , , , 
found,help,renew,feel,math,m,intimid,int,past, , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,happen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
realiz,reason,feel,vulner, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur,lot,thing,littl,thing,nt,matter,happi,thing,matter, , , , , , , , , , , , , , , , , , , , , 
wo,nt,feel,damn,paranoid,peopl,whilst,wast, , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,work, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tri,wake,time,eventu,succeed,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,paranoid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,home,father,s,attitud,don,t,think,like, , , , , , , , , , , , , , , , , , , , , , 
want,feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,somewhat,frighten,number,policemen,arriv,told,come,insid,search,need, , , , , , , , , , , , , , , , , , , , , 
feel,frighten,ll,slip,away,love,love, , , , , , , , , , , , , , , , , , , , , , , , , 
attribut,mental,pout,feel,uncertain,dismiss,look,potenti,employ, , , , , , , , , , , , , , , , , , , , , , , 
burn,music,cd,servic,feel,unsur,dusti,cds,aunti,maud,room,nurs,home,read,sat,mor,year,contain,favourit,tune, , , , , , , , , , , , 
feel,shi,time,place,imagin,scene,describ,said,year,old, , , , , , , , , , , , , , , , , , , , , , 
feel,threaten,grow,violenc,racism,foster,polit,group,agenda, , , , , , , , , , , , , , , , , , , , , , , 
guess,protagonist,feel,scare,scare,replac, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shi,embarrass,look, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,women,hesit,use,self,defens, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,restless,depress,late, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,distress,break,sarah,took,poor,expect, , , , , , , , , , , , , , , , , , , , , , , , 
